year,month,day,dep_time,sched_dep_time,dep_delay,arr_time,sched_arr_time,arr_delay,carrier,flight,tailnum,origin,dest,air_time,distance,hour,minute,time_hour,airline
2022,1,1,1135,1125,10,1538,1554,-16,AS,307,N592AS,SEA,KOA,331,2688,11,25,2022-01-01T11:00:00Z,Alaska Airlines Inc.
2022,1,1,1137,1135,2,1424,1420,4,AS,474,N305AS,SEA,PSP,132,987,11,35,2022-01-01T11:00:00Z,Alaska Airlines Inc.
2022,1,1,1139,1130,9,1356,1356,0,OO,954,N400SY,SEA,BOI,56,399,11,30,2022-01-01T11:00:00Z,SkyWest Airlines Inc.
2022,1,1,1140,925,135,1307,1033,154,OO,986,N286SY,SEA,RDM,41,228,9,25,2022-01-01T09:00:00Z,SkyWest Airlines Inc.
2022,1,1,1140,1142,-2,1300,1246,14,OO,1027,N299SY,PDX,SEA,33,129,11,42,2022-01-01T11:00:00Z,SkyWest Airlines Inc.
2022,1,1,1140,1125,15,1726,1655,31,WN,818,N487WN,PDX,DAL,203,1626,11,25,2022-01-01T11:00:00Z,Southwest Airlines Co.
2022,1,1,1140,1138,2,1237,1240,-3,AS,231,N637VA,PDX,SEA,35,129,11,38,2022-01-01T11:00:00Z,Alaska Airlines Inc.
2022,1,1,1141,1126,15,1429,1431,-2,DL,358,N776DE,SEA,SLC,89,689,11,26,2022-01-01T11:00:00Z,Delta Air Lines Inc.
2022,1,1,1141,1146,-5,1529,1535,-6,AA,253,N545UW,SEA,PHX,139,1107,11,46,2022-01-01T11:00:00Z,American Airlines Inc.
2022,1,1,1142,955,107,1533,1339,114,OO,923,N189SY,PDX,TUS,138,1119,9,55,2022-01-01T09:00:00Z,SkyWest Airlines Inc.
2022,1,1,1142,920,142,1729,1505,144,OO,926,N176SY,PDX,AUS,199,1715,9,20,2022-01-01T09:00:00Z,SkyWest Airlines Inc.
2022,1,1,1146,1146,0,1337,1258,39,OO,1034,N280SY,SEA,EUG,40,234,11,46,2022-01-01T11:00:00Z,SkyWest Airlines Inc.
2022,1,1,1146,1053,53,1335,1240,55,AS,176,N402AS,SEA,RNO,72,564,10,53,2022-01-01T10:00:00Z,Alaska Airlines Inc.
2022,1,1,1147,1108,39,2000,1928,32,UA,209,N486UA,SEA,EWR,265,2402,11,8,2022-01-01T11:00:00Z,United Air Lines Inc.
2022,1,1,1153,1120,33,1436,1410,26,AS,48,N513AS,SEA,ANC,199,1448,11,20,2022-01-01T11:00:00Z,Alaska Airlines Inc.
2022,1,1,1154,1149,5,1523,1541,-18,AS,150,N526AS,SEA,PHX,132,1107,11,49,2022-01-01T11:00:00Z,Alaska Airlines Inc.
2022,1,1,1154,1152,2,1422,1440,-18,AS,503,N302AS,SEA,SAN,127,1050,11,52,2022-01-01T11:00:00Z,Alaska Airlines Inc.
2022,1,1,1155,1155,0,1423,1441,-18,DL,472,N383DN,SEA,PSP,128,987,11,55,2022-01-01T11:00:00Z,Delta Air Lines Inc.
2022,1,1,1156,1200,-4,1246,1259,-13,AS,62,N469AS,SEA,PDX,28,129,12,0,2022-01-01T12:00:00Z,Alaska Airlines Inc.
2022,1,1,1157,1200,-3,1519,1530,-11,AA,547,N966NN,PDX,PHX,123,1009,12,0,2022-01-01T12:00:00Z,American Airlines Inc.
2022,1,1,1200,1201,-1,1259,1304,-5,QX,604,N402QX,SEA,ALW,39,213,12,1,2022-01-01T12:00:00Z,Horizon Air
2022,1,1,1201,1159,2,1410,1433,-23,DL,860,N836DN,SEA,LAS,110,867,11,59,2022-01-01T11:00:00Z,Delta Air Lines Inc.
2022,1,1,1201,1137,24,1715,1604,71,AS,300,N558AS,SEA,OGG,331,2640,11,37,2022-01-01T11:00:00Z,Alaska Airlines Inc.
2022,1,1,1206,1120,46,1652,1545,67,AS,53,N471AS,SEA,HNL,348,2677,11,20,2022-01-01T11:00:00Z,Alaska Airlines Inc.
2022,1,1,1207,1155,12,1444,1439,5,DL,767,N846DN,SEA,ANC,196,1448,11,55,2022-01-01T11:00:00Z,Delta Air Lines Inc.
2022,1,1,1208,1205,3,1456,1453,3,AS,47,N551AS,SEA,ANC,197,1448,12,5,2022-01-01T12:00:00Z,Alaska Airlines Inc.
2022,1,1,1208,1210,-2,2026,2020,6,AS,90,N284AK,PDX,TPA,292,2497,12,10,2022-01-01T12:00:00Z,Alaska Airlines Inc.
2022,1,1,1210,1200,10,1423,1424,-1,QX,656,N646QX,PDX,SNA,121,859,12,0,2022-01-01T12:00:00Z,Horizon Air
2022,1,1,1211,1206,5,1756,1750,6,AA,844,N986AN,PDX,DFW,202,1616,12,6,2022-01-01T12:00:00Z,American Airlines Inc.
2022,1,1,1213,1220,-7,1444,1504,-20,QX,581,N404QX,SEA,HLN,74,491,12,20,2022-01-01T12:00:00Z,Horizon Air
2022,1,1,1221,1005,136,1848,1627,141,AS,504,N248AK,SEA,BNA,236,1978,10,5,2022-01-01T10:00:00Z,Alaska Airlines Inc.
2022,1,1,1223,1207,16,1814,1751,23,AS,254,N419AS,SEA,STL,201,1709,12,7,2022-01-01T12:00:00Z,Alaska Airlines Inc.
2022,1,1,1228,1230,-2,1813,1824,-11,AS,182,N318AS,SEA,SAT,208,1774,12,30,2022-01-01T12:00:00Z,Alaska Airlines Inc.
2022,1,1,1229,1130,59,1329,1240,49,AS,359,N307AS,SEA,GEG,37,224,11,30,2022-01-01T11:00:00Z,Alaska Airlines Inc.
2022,1,1,1230,1230,0,1522,1532,-10,OO,1055,N300SY,SEA,JAC,87,621,12,30,2022-01-01T12:00:00Z,SkyWest Airlines Inc.
2022,1,1,1240,1240,0,1457,1500,-3,WN,1013,N252WN,PDX,PSP,114,873,12,40,2022-01-01T12:00:00Z,Southwest Airlines Co.
2022,1,1,1242,1240,2,1456,1504,-8,QX,791,N642QX,PDX,SAN,120,933,12,40,2022-01-01T12:00:00Z,Horizon Air
2022,1,1,1242,1000,162,1521,1250,151,AS,51,N619AS,SEA,ANC,195,1448,10,0,2022-01-01T10:00:00Z,Alaska Airlines Inc.
2022,1,1,1243,1050,113,1416,1235,101,WN,21,N563WN,PDX,SJC,82,569,10,50,2022-01-01T10:00:00Z,Southwest Airlines Co.
2022,1,1,1247,1240,7,1326,1329,-3,QX,633,N400QX,SEA,EAT,21,99,12,40,2022-01-01T12:00:00Z,Horizon Air
2022,1,1,1247,1250,-3,1610,1610,0,QX,792,N639QX,SEA,HDN,122,891,12,50,2022-01-01T12:00:00Z,Horizon Air
2022,1,1,1248,1240,8,1623,1625,-2,UA,144,N61881,SEA,DEN,130,1024,12,40,2022-01-01T12:00:00Z,United Air Lines Inc.
2022,1,1,1252,1255,-3,1517,1515,2,AS,318,N270AK,PDX,PSP,114,873,12,55,2022-01-01T12:00:00Z,Alaska Airlines Inc.
2022,1,1,1255,1300,-5,1438,1427,11,QX,808,N622QX,PDX,RNO,61,444,13,0,2022-01-01T13:00:00Z,Horizon Air
2022,1,1,1255,1255,0,1350,1354,-4,QX,832,N637QX,PDX,SEA,36,129,12,55,2022-01-01T12:00:00Z,Horizon Air
2022,1,1,1256,1240,16,2029,2010,19,DL,255,N845MH,PDX,ATL,247,2172,12,40,2022-01-01T12:00:00Z,Delta Air Lines Inc.
2022,1,1,1258,1300,-2,1400,1406,-6,QX,682,N636QX,PDX,GEG,46,279,13,0,2022-01-01T13:00:00Z,Horizon Air
2022,1,1,1300,1245,15,1429,1425,4,AS,39,N247AK,SEA,JNU,129,909,12,45,2022-01-01T12:00:00Z,Alaska Airlines Inc.
2022,1,1,1302,1255,7,1531,1543,-12,AS,49,N483AS,SEA,ANC,188,1448,12,55,2022-01-01T12:00:00Z,Alaska Airlines Inc.
2022,1,1,1304,1300,4,1343,1358,-15,QX,827,N645QX,SEA,PDX,27,129,13,0,2022-01-01T13:00:00Z,Horizon Air
2022,1,1,1306,1246,20,1859,1852,7,UA,550,N39416,PDX,IAH,214,1825,12,46,2022-01-01T12:00:00Z,United Air Lines Inc.
2022,1,1,1307,1300,7,1721,1625,56,WN,1010,N280WN,PDX,DEN,128,991,13,0,2022-01-01T13:00:00Z,Southwest Airlines Co.
2022,1,1,1314,1255,19,1641,1625,16,AS,220,N478AS,PDX,DEN,127,991,12,55,2022-01-01T12:00:00Z,Alaska Airlines Inc.
2022,1,1,1317,1320,-3,1437,1449,-12,AS,268,N479AS,PDX,SMF,65,479,13,20,2022-01-01T13:00:00Z,Alaska Airlines Inc.
2022,1,1,1319,1320,-1,1528,1542,-14,AS,139,N835VA,PDX,LAX,110,834,13,20,2022-01-01T13:00:00Z,Alaska Airlines Inc.
2022,1,1,1320,1315,5,1600,1556,4,DL,315,N376DA,SEA,LAX,119,954,13,15,2022-01-01T13:00:00Z,Delta Air Lines Inc.
2022,1,1,1320,1320,0,1411,1424,-13,QX,647,N435QX,SEA,GEG,38,224,13,20,2022-01-01T13:00:00Z,Horizon Air
2022,1,1,1325,1301,24,1533,1524,9,NK,183,N628NK,SEA,LAS,111,867,13,1,2022-01-01T13:00:00Z,Spirit Air Lines
2022,1,1,1325,1305,20,1502,1457,5,AS,250,N622AS,SEA,SMF,81,605,13,5,2022-01-01T13:00:00Z,Alaska Airlines Inc.
2022,1,1,1328,1312,16,1405,1400,5,QX,816,N432QX,SEA,YKM,23,103,13,12,2022-01-01T13:00:00Z,Horizon Air
2022,1,1,1332,1335,-3,1442,1440,2,DL,854,N3743H,PDX,SEA,34,129,13,35,2022-01-01T13:00:00Z,Delta Air Lines Inc.
2022,1,1,1334,1313,21,1707,1640,27,UA,526,N77520,PDX,DEN,120,991,13,13,2022-01-01T13:00:00Z,United Air Lines Inc.
2022,1,1,1334,1330,4,1622,1635,-13,DL,339,N877DN,SEA,SLC,87,689,13,30,2022-01-01T13:00:00Z,Delta Air Lines Inc.
2022,1,1,1334,1340,-6,1604,1624,-20,AS,463,N637VA,SEA,SNA,129,978,13,40,2022-01-01T13:00:00Z,Alaska Airlines Inc.
2022,1,1,1337,1336,1,1540,1540,0,OO,965,N265SY,SEA,SJC,106,696,13,36,2022-01-01T13:00:00Z,SkyWest Airlines Inc.
2022,1,1,1337,1340,-3,1654,1710,-16,AS,50,N524AS,PDX,PHX,123,1009,13,40,2022-01-01T13:00:00Z,Alaska Airlines Inc.
2022,1,1,1339,1340,-1,1540,1554,-14,OO,929,N181SY,SEA,SJC,104,696,13,40,2022-01-01T13:00:00Z,SkyWest Airlines Inc.
2022,1,1,1341,1344,-3,1609,1550,19,OO,963,N614CZ,PDX,LAX,112,834,13,44,2022-01-01T13:00:00Z,SkyWest Airlines Inc.
2022,1,1,1344,1335,9,1546,1534,12,OO,995,N299SY,SEA,SFO,96,679,13,35,2022-01-01T13:00:00Z,SkyWest Airlines Inc.
2022,1,1,1346,1348,-2,1945,1946,-1,AA,540,N928AM,SEA,DFW,207,1660,13,48,2022-01-01T13:00:00Z,American Airlines Inc.
2022,1,1,1346,1345,1,1614,1630,-16,AS,153,N508AS,SEA,LAX,122,954,13,45,2022-01-01T13:00:00Z,Alaska Airlines Inc.
2022,1,1,1347,1350,-3,1530,1539,-9,QX,613,N626QX,PDX,SJC,86,569,13,50,2022-01-01T13:00:00Z,Horizon Air
2022,1,1,1348,1340,8,1724,1715,9,WN,989,N8629A,SEA,DEN,131,1024,13,40,2022-01-01T13:00:00Z,Southwest Airlines Co.
2022,1,1,1350,1345,5,1740,1806,-26,DL,136,N544US,SEA,LIH,327,2701,13,45,2022-01-01T13:00:00Z,Delta Air Lines Inc.
2022,1,1,1352,2300,892,2135,703,872,UA,743,N66828,PDX,EWR,260,2434,23,0,2022-01-01T23:00:00Z,United Air Lines Inc.
2022,1,1,1352,1345,7,1524,1511,13,QX,730,N448QX,SEA,MFR,67,352,13,45,2022-01-01T13:00:00Z,Horizon Air
2022,1,1,1352,1352,0,1621,1635,-14,AS,362,N320AS,SEA,PSP,128,987,13,52,2022-01-01T13:00:00Z,Alaska Airlines Inc.
2022,1,1,1354,1354,0,1856,1906,-10,DL,263,N336NW,PDX,MSP,168,1426,13,54,2022-01-01T13:00:00Z,Delta Air Lines Inc.
2022,1,1,1359,1400,-1,1637,1643,-6,QX,756,N439QX,SEA,GTF,81,512,14,0,2022-01-01T14:00:00Z,Horizon Air
2022,1,1,1359,1400,-1,1624,1630,-6,AS,210,N296AK,SEA,LAS,113,867,14,0,2022-01-01T14:00:00Z,Alaska Airlines Inc.
2022,1,1,1401,1345,16,1901,1907,-6,DL,347,N903DN,SEA,MSP,164,1399,13,45,2022-01-01T13:00:00Z,Delta Air Lines Inc.
2022,1,1,1402,1020,222,1607,1239,208,OO,1002,N279SY,SEA,SJC,100,696,10,20,2022-01-01T10:00:00Z,SkyWest Airlines Inc.
2022,1,1,1403,1405,-2,2131,2141,-10,DL,142,N823NW,SEA,ATL,246,2182,14,5,2022-01-01T14:00:00Z,Delta Air Lines Inc.
2022,1,1,1404,1402,2,1805,1824,-19,QX,797,N623QX,SEA,ELP,166,1368,14,2,2022-01-01T14:00:00Z,Horizon Air
2022,1,1,1406,1405,1,2149,2159,-10,AS,1,N930VA,SEA,DCA,258,2329,14,5,2022-01-01T14:00:00Z,Alaska Airlines Inc.
2022,1,1,1408,1405,3,1451,1503,-12,QX,646,N650QX,SEA,PDX,27,129,14,5,2022-01-01T14:00:00Z,Horizon Air
2022,1,1,1409,1414,-5,1642,1658,-16,QX,601,N452QX,SEA,SUN,77,475,14,14,2022-01-01T14:00:00Z,Horizon Air
2022,1,1,1409,1410,-1,1623,1635,-12,QX,736,N628QX,SEA,BOI,54,399,14,10,2022-01-01T14:00:00Z,Horizon Air
2022,1,1,1414,1343,31,1656,1634,22,DL,467,N3739P,PDX,SLC,86,630,13,43,2022-01-01T13:00:00Z,Delta Air Lines Inc.
2022,1,1,1415,1350,25,1540,1538,2,QX,802,N620QX,PDX,STS,71,489,13,50,2022-01-01T13:00:00Z,Horizon Air
2022,1,1,1415,1420,-5,2217,2228,-11,AS,198,N407AS,PDX,JFK,280,2454,14,20,2022-01-01T14:00:00Z,Alaska Airlines Inc.
2022,1,1,1416,1414,2,2032,2021,11,UA,584,N34455,SEA,ORD,214,1721,14,14,2022-01-01T14:00:00Z,United Air Lines Inc.
2022,1,1,1418,1353,25,1733,1655,38,QX,820,N644QX,SEA,SLC,91,689,13,53,2022-01-01T13:00:00Z,Horizon Air
2022,1,1,1422,1420,2,1550,1605,-15,WN,976,N7862A,PDX,OAK,77,543,14,20,2022-01-01T14:00:00Z,Southwest Airlines Co.
2022,1,1,1425,1315,70,1802,1701,61,DL,539,N132DU,SEA,PHX,132,1107,13,15,2022-01-01T13:00:00Z,Delta Air Lines Inc.
2022,1,1,1428,1402,26,2018,1950,28,AA,783,N994AN,PDX,DFW,206,1616,14,2,2022-01-01T14:00:00Z,American Airlines Inc.
2022,1,1,1431,1415,16,1706,1703,3,AS,60,N275AK,SEA,ANC,193,1448,14,15,2022-01-01T14:00:00Z,Alaska Airlines Inc.
2022,1,1,1436,1428,8,1705,1716,-11,OO,1097,N505SY,SEA,LAX,123,954,14,28,2022-01-01T14:00:00Z,SkyWest Airlines Inc.
2022,1,1,1438,1440,-2,1544,1536,8,QX,698,N453QX,PDX,SEA,35,129,14,40,2022-01-01T14:00:00Z,Horizon Air
2022,1,1,1438,1320,78,1715,1616,59,AS,499,N552AS,SEA,FAI,201,1533,13,20,2022-01-01T13:00:00Z,Alaska Airlines Inc.
2022,1,1,1441,1435,6,1905,1900,5,DL,203,N549US,SEA,KOA,337,2688,14,35,2022-01-01T14:00:00Z,Delta Air Lines Inc.
2022,1,1,1447,1450,-3,1656,1701,-5,OO,921,N194SY,PDX,BOI,48,344,14,50,2022-01-01T14:00:00Z,SkyWest Airlines Inc.
2022,1,1,1448,1440,8,2246,2258,-12,AS,165,N923VA,SEA,JFK,274,2422,14,40,2022-01-01T14:00:00Z,Alaska Airlines Inc.
2022,1,1,1459,1500,-1,1652,1713,-21,UA,489,N37474,SEA,SFO,98,679,15,0,2022-01-01T15:00:00Z,United Air Lines Inc.
2022,1,1,1459,1435,24,1653,1648,5,QX,796,N637QX,SEA,SFO,101,679,14,35,2022-01-01T14:00:00Z,Horizon Air
2022,1,1,1500,1459,1,1840,1843,-3,AA,867,N170US,SEA,PHX,138,1107,14,59,2022-01-01T14:00:00Z,American Airlines Inc.
2022,1,1,1505,1415,50,1721,1643,38,QX,819,N443QX,SEA,MSO,61,389,14,15,2022-01-01T14:00:00Z,Horizon Air
2022,1,1,1516,1453,23,1649,1639,10,QX,754,N635QX,SEA,RNO,75,564,14,53,2022-01-01T14:00:00Z,Horizon Air
2022,1,1,1522,1520,2,1621,1617,4,QX,790,N645QX,PDX,MFR,40,222,15,20,2022-01-01T15:00:00Z,Horizon Air
2022,1,1,1527,1516,11,1758,1754,4,DL,247,N906DN,SEA,LAX,118,954,15,16,2022-01-01T15:00:00Z,Delta Air Lines Inc.
2022,1,1,1530,1425,65,1729,1635,54,OO,938,N405SY,PDX,BUR,107,817,14,25,2022-01-01T14:00:00Z,SkyWest Airlines Inc.
2022,1,1,1536,1515,21,1659,1637,22,OO,1019,N275SY,SEA,MFR,64,352,15,15,2022-01-01T15:00:00Z,SkyWest Airlines Inc.
2022,1,1,1536,1538,-2,1624,1624,0,QX,798,N403QX,SEA,BLI,23,93,15,38,2022-01-01T15:00:00Z,Horizon Air
2022,1,1,1536,1540,-4,1639,1645,-6,AS,131,N638VA,SEA,GEG,36,224,15,40,2022-01-01T15:00:00Z,Alaska Airlines Inc.
2022,1,1,1536,1505,31,1904,1842,22,AS,502,N577AS,SEA,DEN,126,1024,15,5,2022-01-01T15:00:00Z,Alaska Airlines Inc.
2022,1,1,1537,1520,17,2049,2040,9,DL,285,N898DN,SEA,MSP,163,1399,15,20,2022-01-01T15:00:00Z,Delta Air Lines Inc.
2022,1,1,1537,1535,2,1648,1645,3,AS,36,N613AS,SEA,KTN,104,680,15,35,2022-01-01T15:00:00Z,Alaska Airlines Inc.
2022,1,1,1538,1540,-2,1746,1800,-14,AS,295,N469AS,PDX,PSP,115,873,15,40,2022-01-01T15:00:00Z,Alaska Airlines Inc.
2022,1,1,1539,1516,23,1813,1758,15,DL,457,N3771K,SEA,SAN,129,1050,15,16,2022-01-01T15:00:00Z,Delta Air Lines Inc.
2022,1,1,1541,1515,26,1859,1845,14,WN,1016,N7745A,PDX,PHX,122,1009,15,15,2022-01-01T15:00:00Z,Southwest Airlines Co.
2022,1,1,1543,1545,-2,1945,2001,-16,DL,171,N408DX,SEA,HNL,325,2677,15,45,2022-01-01T15:00:00Z,Delta Air Lines Inc.
2022,1,1,1544,1531,13,1632,1637,-5,DL,632,N139DU,SEA,PDX,27,129,15,31,2022-01-01T15:00:00Z,Delta Air Lines Inc.
2022,1,1,1547,1534,13,1650,1634,16,OO,979,N267SY,SEA,GEG,37,224,15,34,2022-01-01T15:00:00Z,SkyWest Airlines Inc.
2022,1,1,1547,1535,12,52,2359,53,AS,9,N523AS,SEA,MCO,314,2554,15,35,2022-01-01T15:00:00Z,Alaska Airlines Inc.
2022,1,1,1551,1553,-2,1817,1821,-4,AS,243,N265AK,SEA,LAS,114,867,15,53,2022-01-01T15:00:00Z,Alaska Airlines Inc.
2022,1,1,1553,1555,-2,1834,1838,-4,OO,939,N183SY,SEA,LAX,128,954,15,55,2022-01-01T15:00:00Z,SkyWest Airlines Inc.
2022,1,1,1553,1545,8,2143,2141,2,AA,564,N537UW,SEA,DFW,201,1660,15,45,2022-01-01T15:00:00Z,American Airlines Inc.
2022,1,1,1554,1535,19,1816,1757,19,QX,576,N634QX,SEA,SBP,112,847,15,35,2022-01-01T15:00:00Z,Horizon Air
2022,1,1,1558,1540,18,2319,2253,26,DL,700,N887DN,SEA,DTW,218,1927,15,40,2022-01-01T15:00:00Z,Delta Air Lines Inc.
2022,1,1,1600,1535,25,1833,1821,12,AS,63,N251AK,SEA,ANC,191,1448,15,35,2022-01-01T15:00:00Z,Alaska Airlines Inc.
2022,1,1,1601,1417,104,2154,2037,77,UA,705,N37530,SEA,IAH,210,1874,14,17,2022-01-01T14:00:00Z,United Air Lines Inc.
2022,1,1,1605,1603,2,1704,1708,-4,QX,612,N400QX,SEA,RDM,44,228,16,3,2022-01-01T16:00:00Z,Horizon Air
2022,1,1,1605,1555,10,1805,1746,19,AS,309,N630VA,SEA,SMF,82,605,15,55,2022-01-01T15:00:00Z,Alaska Airlines Inc.
2022,1,1,1606,1530,36,1836,1752,44,AS,260,N520AS,PDX,SAN,119,933,15,30,2022-01-01T15:00:00Z,Alaska Airlines Inc.
2022,1,1,1606,1606,0,2000,2030,-30,AS,317,N467AS,SEA,OGG,333,2640,16,6,2022-01-01T16:00:00Z,Alaska Airlines Inc.
2022,1,1,1607,1535,32,1823,1735,48,QX,580,N632QX,SEA,STS,89,618,15,35,2022-01-01T15:00:00Z,Horizon Air
2022,1,1,1609,1541,28,1824,1800,24,QX,732,N442QX,SEA,FAT,118,748,15,41,2022-01-01T15:00:00Z,Horizon Air
2022,1,1,1610,1555,15,2219,2212,7,DL,371,N3743H,SEA,BNA,227,1978,15,55,2022-01-01T15:00:00Z,Delta Air Lines Inc.
2022,1,1,1610,1550,20,1908,1853,15,QX,793,N402QX,SEA,BIL,101,664,15,50,2022-01-01T15:00:00Z,Horizon Air
2022,1,1,1611,1550,21,1804,1800,4,AS,375,N839VA,SEA,SFO,97,679,15,50,2022-01-01T15:00:00Z,Alaska Airlines Inc.
2022,1,1,1611,1605,6,1826,1827,-1,AS,480,N838VA,PDX,LAX,111,834,16,5,2022-01-01T16:00:00Z,Alaska Airlines Inc.
2022,1,1,1613,1555,18,2357,2349,8,DL,302,N399DA,SEA,RDU,259,2354,15,55,2022-01-01T15:00:00Z,Delta Air Lines Inc.
2022,1,1,1615,1615,0,2005,2005,0,AS,379,N590AS,SEA,ABQ,142,1180,16,15,2022-01-01T16:00:00Z,Alaska Airlines Inc.
2022,1,1,1616,1610,6,1838,1837,1,QX,787,N432QX,SEA,BOI,63,399,16,10,2022-01-01T16:00:00Z,Horizon Air
2022,1,1,1617,1550,27,1838,1825,13,OO,973,N308SY,SEA,ONT,121,956,15,50,2022-01-01T15:00:00Z,SkyWest Airlines Inc.
2022,1,1,1619,1615,4,1958,1940,18,UA,673,N493UA,PDX,DEN,121,991,16,15,2022-01-01T16:00:00Z,United Air Lines Inc.
2022,1,1,1622,1630,-8,1737,1757,-20,QX,734,N641QX,PDX,RNO,62,444,16,30,2022-01-01T16:00:00Z,Horizon Air
2022,1,1,1622,1543,39,1906,1828,38,QX,757,N422QX,SEA,BZN,82,543,15,43,2022-01-01T15:00:00Z,Horizon Air
2022,1,1,1623,1523,60,1846,1755,51,AS,335,N317AS,SEA,ONT,119,956,15,23,2022-01-01T15:00:00Z,Alaska Airlines Inc.
2022,1,1,1624,1615,9,16,2358,18,AS,168,N403AS,SEA,ATL,271,2182,16,15,2022-01-01T16:00:00Z,Alaska Airlines Inc.
2022,1,1,1627,1600,27,1821,1810,11,WN,893,N217JC,SEA,OAK,97,672,16,0,2022-01-01T16:00:00Z,Southwest Airlines Co.
2022,1,1,1638,1630,8,2012,2018,-6,AS,345,N309AS,SEA,PHX,131,1107,16,30,2022-01-01T16:00:00Z,Alaska Airlines Inc.
2022,1,1,1639,1606,33,2220,2204,16,AS,192,N307AS,SEA,AUS,204,1770,16,6,2022-01-01T16:00:00Z,Alaska Airlines Inc.
2022,1,1,1642,1640,2,1843,1850,-7,AS,111,N461AS,SEA,SJC,101,696,16,40,2022-01-01T16:00:00Z,Alaska Airlines Inc.
2022,1,1,1643,1614,29,1727,1710,17,QX,716,N401QX,SEA,PSC,32,172,16,14,2022-01-01T16:00:00Z,Horizon Air
2022,1,1,1644,1645,-1,1841,1851,-10,AS,195,N529AS,SEA,OAK,98,672,16,45,2022-01-01T16:00:00Z,Alaska Airlines Inc.
2022,1,1,1649,1510,99,2019,1855,84,WN,900,N565WN,SEA,PHX,134,1107,15,10,2022-01-01T15:00:00Z,Southwest Airlines Co.
2022,1,1,1657,1335,202,1905,1554,191,OO,1017,N286SY,SEA,BOI,55,399,13,35,2022-01-01T13:00:00Z,SkyWest Airlines Inc.
2022,1,1,1703,1600,63,2221,1940,161,UA,782,N27526,SEA,DEN,118,1024,16,0,2022-01-01T16:00:00Z,United Air Lines Inc.
2022,1,1,1706,1545,81,110,2359,71,AS,264,N556AS,SEA,BOS,270,2496,15,45,2022-01-01T15:00:00Z,Alaska Airlines Inc.
2022,1,1,1710,1715,-5,1856,1902,-6,OO,936,N402SY,PDX,SFO,87,550,17,15,2022-01-01T17:00:00Z,SkyWest Airlines Inc.
2022,1,1,1710,1530,100,2254,2120,94,DL,384,N118DU,SEA,AUS,205,1770,15,30,2022-01-01T15:00:00Z,Delta Air Lines Inc.
2022,1,1,1712,1542,90,2035,1911,84,AA,846,N926UW,PDX,PHX,127,1009,15,42,2022-01-01T15:00:00Z,American Airlines Inc.
2022,1,1,1719,1700,19,2006,2005,1,DL,365,N826DN,SEA,SLC,88,689,17,0,2022-01-01T17:00:00Z,Delta Air Lines Inc.
2022,1,1,1720,1635,45,1806,1727,39,QX,638,N447QX,SEA,PDX,30,129,16,35,2022-01-01T16:00:00Z,Horizon Air
2022,1,1,1729,1730,-1,1812,1837,-25,DL,809,N378DA,SEA,PDX,28,129,17,30,2022-01-01T17:00:00Z,Delta Air Lines Inc.
2022,1,1,1731,1735,-4,1832,1837,-5,DL,878,N139DU,PDX,SEA,37,129,17,35,2022-01-01T17:00:00Z,Delta Air Lines Inc.
2022,1,1,1734,1735,-1,1910,1920,-10,OO,999,N273SY,SEA,SMF,79,605,17,35,2022-01-01T17:00:00Z,SkyWest Airlines Inc.
2022,1,1,1734,1740,-6,1915,1928,-13,QX,652,N622QX,PDX,FAT,87,626,17,40,2022-01-01T17:00:00Z,Horizon Air
2022,1,1,1740,1740,0,2129,2123,6,DL,594,N120DU,SEA,DEN,121,1024,17,40,2022-01-01T17:00:00Z,Delta Air Lines Inc.
2022,1,1,1741,1740,1,1842,1836,6,QX,835,N427QX,PDX,SEA,38,129,17,40,2022-01-01T17:00:00Z,Horizon Air
2022,1,1,1741,1749,-8,1853,1859,-6,AS,37,N618AS,SEA,KTN,102,680,17,49,2022-01-01T17:00:00Z,Alaska Airlines Inc.
2022,1,1,1743,1750,-7,1839,1855,-16,QX,690,N435QX,SEA,RDM,41,228,17,50,2022-01-01T17:00:00Z,Horizon Air
2022,1,1,1746,1626,80,2010,1909,61,AS,416,N364VA,SEA,SAN,130,1050,16,26,2022-01-01T16:00:00Z,Alaska Airlines Inc.
2022,1,1,1751,1740,11,2006,2006,0,QX,710,N436QX,SEA,MSO,60,389,17,40,2022-01-01T17:00:00Z,Horizon Air
2022,1,1,1752,1740,12,1847,1843,4,QX,693,N453QX,SEA,GEG,38,224,17,40,2022-01-01T17:00:00Z,Horizon Air
2022,1,1,1753,1800,-7,2005,2009,-4,AS,77,N285AK,PDX,LAS,104,763,18,0,2022-01-01T18:00:00Z,Alaska Airlines Inc.
2022,1,1,1753,1745,8,2351,2359,-8,AS,252,N215AK,SEA,IAH,217,1874,17,45,2022-01-01T17:00:00Z,Alaska Airlines Inc.
2022,1,1,1755,1747,8,2005,2014,-9,QX,681,N445QX,SEA,BOI,60,399,17,47,2022-01-01T17:00:00Z,Horizon Air
2022,1,1,1759,1750,9,1952,1940,12,WN,889,N473WN,PDX,SJC,84,569,17,50,2022-01-01T17:00:00Z,Southwest Airlines Co.
2022,1,1,1801,1630,91,1958,1835,83,WN,901,N485WN,PDX,LAS,102,763,16,30,2022-01-01T16:00:00Z,Southwest Airlines Co.
2022,1,1,1803,1722,41,2043,2015,28,DL,739,N393DA,PDX,SLC,78,630,17,22,2022-01-01T17:00:00Z,Delta Air Lines Inc.
